date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross
2021-03-29,V1,CRPG5,concentration_trim,,,,40,2419.395,0.605,2021-03-31,1,0.16087165168901008,0.2,2444.964556073901
2021-03-29,V1,CRPG6,concentration_trim,,,,37,2210.1973125,0.5526875,2021-03-31,1,0.15994053019750942,0.2,2235.555306073904
2021-04-06,V1,F1AN34,defensive_sell,5.0,-1.9878421705519558,0.5,78,16553.723856169498,4.1394658305,2021-04-07,1,,,
2021-04-06,V1,F1AN34,rebalance_sell,,,1.0,78,16553.723856169498,4.1394658305,2021-04-07,1,,,
2021-04-06,V1,BRKM5,concentration_trim,,,,44,1854.5762399999999,0.46376,2021-04-08,1,0.15813221709726544,0.2,1868.9447893446559
2021-04-06,V1,N1WS34,concentration_trim,,,,1,149.39716936799996,0.037358631999999996,2021-04-07,1,0.15085242966470244,0.2,195.9048493446462
2021-04-13,V1,CRPG5,rebalance_sell,,,1.0,557,32470.550332500003,8.1196675,2021-04-15,1,,,
2021-04-13,V1,CRPG6,rebalance_sell,,,1.0,603,34633.6894125,8.6605875,2021-04-15,1,,,
2021-04-13,V1,BRKM5,concentration_trim,,,,43,2016.6257174999998,0.5042825,2021-04-15,1,0.15847526963054936,0.2,2052.1578390374125
2021-04-13,V1,PCAR3,concentration_trim,,,,222,2893.4238631499998,0.72353685,2021-04-15,1,0.16195306472647852,0.2,2894.24708141241
2021-04-20,V1,CRPG5,rebalance_sell,,,1.0,1,59.965005,0.014995,2021-04-23,1,,,
2021-04-20,V1,CRPG6,rebalance_sell,,,1.0,1,59.885025,0.014975,2021-04-23,1,,,
2021-04-20,V1,PTNT3,rebalance_sell,,,1.0,1585,26462.882625,6.617375,2021-04-23,1,,,
2021-04-20,V1,BRKM3,concentration_trim,,,,66,3420.58464,0.85536,2021-04-23,1,0.1636518743722819,0.2,3459.6031126373055
