arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,holding_days,top_n,n_bloqueados,gate_activation_rate,tickers_baseline,tickers_arm,tickers_bloqueados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm,churn_evitado,churn_evitado_rate,n_reentrants_baseline,arm_catches_reentry,recidiva_avoidance_rate
B,0,2020-03-27,2020-03-26,2020-04-07,2020-04-06,TRAIN,7,10,4,0.4,AZEV3;CEBR5;REGN34;AMZO34;O1DF34;CLXC34;REDE3;GILD34;NFLX34;D1LR34,CEBR5;REGN34;AMZO34;CLXC34;REDE3;NFLX34;D1EX34;BSLI3;A1KA34;P1GR34,AZEV3;D1LR34;GILD34;O1DF34,A1KA34;BSLI3;D1EX34;P1GR34,0.04415389430446477,0.051275895583673015,0.051075895583673016,0.0002,1,0.25,7,3,0.42857142857142855
B,0,2020-04-07,2020-04-06,2020-04-17,2020-04-16,TRAIN,7,10,1,0.1,REGN34;CLXC34;GILD34;NFLX34;I1NC34;K1RC34;DGCO34;J1KH34;VRTX34;D1LR34,REGN34;CLXC34;GILD34;NFLX34;I1NC34;K1RC34;J1KH34;VRTX34;D1LR34;G1MI34,DGCO34,G1MI34,0.04577383692826666,0.04483188144111486,0.044781881441114856,5e-05,0,0.0,4,0,0.0
B,0,2020-04-17,2020-04-16,2020-04-29,2020-04-28,TRAIN,7,10,1,0.1,AMZO34;REGN34;NFLX34;CLXC34;I1NC34;N1EM34;AZEV3;D1EX34;GILD34;DGCO34,REGN34;NFLX34;CLXC34;I1NC34;N1EM34;AZEV3;D1EX34;GILD34;DGCO34;WALM34,AMZO34,WALM34,0.041219897115523804,0.041879444118463685,0.041829444118463684,5e-05,0,0.0,0,0,
B,0,2020-04-29,2020-04-28,2020-05-11,2020-05-08,TRAIN,7,10,0,0.0,REGN34;I1NC34;AMZO34;N1EM34;M1RN34;D1EX34;GILD34;CLXC34;NFLX34;DGCO34,REGN34;I1NC34;AMZO34;N1EM34;M1RN34;D1EX34;GILD34;CLXC34;NFLX34;DGCO34,,,0.10575192337365483,0.10575192337365483,0.10575192337365483,0.0,0,0.0,1,0,0.0
B,0,2020-05-11,2020-05-08,2020-05-20,2020-05-19,TRAIN,7,10,0,0.0,M1RN34;D1EX34;REGN34;T1CH34;M1KT34;I1NC34;N1EM34;S1YM34;CLXC34;AMZO34,M1RN34;D1EX34;REGN34;T1CH34;M1KT34;I1NC34;N1EM34;S1YM34;CLXC34;AMZO34,,,0.004943337960110932,0.004943337960110932,0.004943337960110932,0.0,0,0.0,0,0,
B,0,2020-05-20,2020-05-19,2020-05-29,2020-05-28,TRAIN,7,10,0,0.0,M1RN34;N1EM34;REGN34;M1KT34;T1CH34;D1EX34;D1DG34;T1TW34;I1NC34;CLXC34,M1RN34;N1EM34;REGN34;M1KT34;T1CH34;D1EX34;D1DG34;T1TW34;I1NC34;CLXC34,,,-0.11815782136379331,-0.11815782136379331,-0.11815782136379331,0.0,0,0.0,0,0,
B,0,2020-05-29,2020-05-28,2020-06-09,2020-06-08,TRAIN,7,10,0,0.0,M1RN34;M1KT34;T1CH34;I1NC34;AMZO34;EBAY34;C1AG34;REGN34;C1DN34;D1DG34,M1RN34;M1KT34;T1CH34;I1NC34;AMZO34;EBAY34;C1AG34;REGN34;C1DN34;D1DG34,,,-0.04285567578047431,-0.04285567578047431,-0.04285567578047431,0.0,0,0.0,0,0,
B,0,2020-06-09,2020-06-08,2020-06-19,2020-06-18,TRAIN,7,10,0,0.0,M1RN34;C2RW34;F1AN34;D1DG34;GOLL54;HALI34;DDNB34;OXYP34;D1VN34;C1MG34,M1RN34;C2RW34;F1AN34;D1DG34;GOLL54;HALI34;DDNB34;OXYP34;D1VN34;C1MG34,,,-0.02248384527423767,-0.02248384527423767,-0.02248384527423767,0.0,0,0.0,0,0,
B,0,2020-06-19,2020-06-18,2020-06-30,2020-06-29,TRAIN,7,10,0,0.0,C2ZR34;D1DG34;T2TD34;TSLA34;C2RW34;PRIO3;BHIA3;F1AN34;HALI34;LWSA3,C2ZR34;D1DG34;T2TD34;TSLA34;C2RW34;PRIO3;BHIA3;F1AN34;HALI34;LWSA3,,,0.013572036470899693,0.013572036470899693,0.013572036470899693,0.0,0,0.0,0,0,
B,0,2020-06-30,2020-06-29,2020-07-09,2020-07-08,TRAIN,7,10,0,0.0,D1DG34;A1PA34;LWSA3;BHIA3;T2TD34;RCSL4;TSLA34;C2ZR34;EBAY34;BPAC11,D1DG34;A1PA34;LWSA3;BHIA3;T2TD34;RCSL4;TSLA34;C2ZR34;EBAY34;BPAC11,,,0.08638410475013769,0.08638410475013769,0.08638410475013769,0.0,0,0.0,0,0,
B,0,2020-07-09,2020-07-08,2020-07-20,2020-07-17,TRAIN,7,10,0,0.0,BHIA3;D1DG34;JHSF3;T2TD34;LWSA3;TSLA34;C2ZR34;BPAC11;PTBL3;BPAC5,BHIA3;D1DG34;JHSF3;T2TD34;LWSA3;TSLA34;C2ZR34;BPAC11;PTBL3;BPAC5,,,0.012456199856877325,0.012456199856877325,0.012456199856877325,0.0,0,0.0,0,0,
B,0,2020-07-20,2020-07-17,2020-07-29,2020-07-28,TRAIN,7,10,0,0.0,BHIA3;JHSF3;LWSA3;BPAC11;D1DG34;TELB3;DIRR3;C1RR34;TSLA34;T2TD34,BHIA3;JHSF3;LWSA3;BPAC11;D1DG34;TELB3;DIRR3;C1RR34;TSLA34;T2TD34,,,-0.05160399066352398,-0.05160399066352398,-0.05160399066352398,0.0,0,0.0,0,0,
B,0,2020-07-29,2020-07-28,2020-08-07,2020-08-06,TRAIN,7,10,2,0.2,BPAC3;BHIA3;JHSF3;BPAC11;LWSA3;KEPL3;D1DG34;INBR32;B3SA3;WEGE3,BHIA3;JHSF3;BPAC11;LWSA3;KEPL3;D1DG34;INBR32;B3SA3;PRIO3;EVEN3,BPAC3;WEGE3,EVEN3;PRIO3,0.03436969642683661,0.05028289464782748,0.05018289464782748,0.0001,0,0.0,0,0,
B,0,2020-08-07,2020-08-06,2020-08-18,2020-08-17,TRAIN,7,10,0,0.0,BPAC11;LWSA3;INBR32;JHSF3;EVEN3;BPAC3;BHIA3;TRIS3;WEGE3;TELB3,BPAC11;LWSA3;INBR32;JHSF3;EVEN3;BPAC3;BHIA3;TRIS3;WEGE3;TELB3,,,-0.1043155724833181,-0.1043155724833181,-0.1043155724833181,0.0,0,0.0,1,0,0.0
B,0,2020-08-18,2020-08-17,2020-08-27,2020-08-26,TRAIN,7,10,0,0.0,LWSA3;INBR32;EVEN3;TSLA34;BPAC3;WEGE3;TELB3;BHIA3;JHSF3;BPAC11,LWSA3;INBR32;EVEN3;TSLA34;BPAC3;WEGE3;TELB3;BHIA3;JHSF3;BPAC11,,,0.06969784587576186,0.06969784587576186,0.06969784587576186,0.0,0,0.0,0,0,
B,0,2020-08-27,2020-08-26,2020-09-08,2020-09-04,TRAIN,7,10,0,0.0,LWSA3;TSLA34;BPAC3;TELB3;FDXB34;FCXO34;EVEN3;AAPL34;INBR32;UPSS34,LWSA3;TSLA34;BPAC3;TELB3;FDXB34;FCXO34;EVEN3;AAPL34;INBR32;UPSS34,,,-0.046167846160411356,-0.046167846160411356,-0.046167846160411356,0.0,0,0.0,0,0,
B,0,2020-09-08,2020-09-04,2020-09-17,2020-09-16,TRAIN,7,10,2,0.2,TSLA34;LWSA3;FDXB34;RSUL4;UPSS34;INBR32;KEPL3;E2PA34;AAPL34;FCXO34,TSLA34;LWSA3;FDXB34;UPSS34;INBR32;KEPL3;E2PA34;FCXO34;ALPA3;MTSA4,AAPL34;RSUL4,ALPA3;MTSA4,0.0021798931368040737,0.018768778900704212,0.018668778900704213,0.0001,0,0.0,0,0,
B,0,2020-09-17,2020-09-16,2020-09-28,2020-09-25,TRAIN,7,10,0,0.0,FDXB34;LWSA3;TSLA34;MTSA4;INBR32;FCXO34;USIM5;TASA3;RSUL4;DEEC34,FDXB34;LWSA3;TSLA34;MTSA4;INBR32;FCXO34;USIM5;TASA3;RSUL4;DEEC34,,,-0.017367895057732043,-0.017367895057732043,-0.017367895057732043,0.0,0,0.0,1,0,0.0
B,0,2020-09-28,2020-09-25,2020-10-07,2020-10-06,TRAIN,7,10,0,0.0,FDXB34;DEEC34;MTSA4;UPSS34;RSUL4;CSNA3;I1RP34;C1RR34;C1HR34;USIM5,FDXB34;DEEC34;MTSA4;UPSS34;RSUL4;CSNA3;I1RP34;C1RR34;C1HR34;USIM5,,,0.03447426317434046,0.03447426317434046,0.03447426317434046,0.0,0,0.0,0,0,
B,0,2020-10-07,2020-10-06,2020-10-19,2020-10-16,TRAIN,7,10,0,0.0,FDXB34;Q1UA34;DEEC34;I1RP34;CSNA3;MOSC34;UPSS34;LUXM4;C1PR34;E2NP34,FDXB34;Q1UA34;DEEC34;I1RP34;CSNA3;MOSC34;UPSS34;LUXM4;C1PR34;E2NP34,,,0.07974027749431448,0.07974027749431448,0.07974027749431448,0.0,0,0.0,0,0,
B,0,2020-10-19,2020-10-16,2020-10-28,2020-10-27,TRAIN,7,10,0,0.0,FDXB34;Q1UA34;CSNA3;LUXM4;DEEC34;C1PR34;UPSS34;E2NP34;BBYY34;TGTB34,FDXB34;Q1UA34;CSNA3;LUXM4;DEEC34;C1PR34;UPSS34;E2NP34;BBYY34;TGTB34,,,-0.0181958514584326,-0.0181958514584326,-0.0181958514584326,0.0,0,0.0,1,0,0.0
B,0,2020-10-28,2020-10-27,2020-11-09,2020-11-06,TRAIN,7,10,0,0.0,FDXB34;LUXM4;Q1UA34;CSNA3;TPRY34;NIKE34;DEEC34;ALPA3;A1ES34;UPSS34,FDXB34;LUXM4;Q1UA34;CSNA3;TPRY34;NIKE34;DEEC34;ALPA3;A1ES34;UPSS34,,,0.015869855912102847,0.015869855912102847,0.015869855912102847,0.0,0,0.0,0,0,
B,0,2020-11-09,2020-11-06,2020-11-18,2020-11-17,TRAIN,7,10,2,0.2,LUXM4;TPRY34;FDXB34;CSNA3;PTBL3;Q1UA34;DEEC34;A2XO34;E2NP34;C1TV34,LUXM4;TPRY34;FDXB34;CSNA3;PTBL3;DEEC34;E2NP34;C1TV34;CEBR3;C1RR34,A2XO34;Q1UA34,C1RR34;CEBR3,-0.00043826342946030465,0.016690360799301203,0.016590360799301204,0.0001,0,0.0,0,0,
B,0,2020-11-18,2020-11-17,2020-11-27,2020-11-26,TRAIN,7,10,0,0.0,TPRY34;TASA3;CEBR6;LUXM4;CEBR3;TASA4;U1BE34;I1VZ34;A2XO34;EMAE4,TPRY34;TASA3;CEBR6;LUXM4;CEBR3;TASA4;U1BE34;I1VZ34;A2XO34;EMAE4,,,0.05738641452917668,0.05738641452917668,0.05738641452917668,0.0,0,0.0,2,0,0.0
B,0,2020-11-27,2020-11-26,2020-12-08,2020-12-07,TRAIN,7,10,0,0.0,RCSL3;TASA3;TPRY34;CEBR6;TASA4;CSNA3;FRAS3;E2NP34;CTKA4;GEOO34,RCSL3;TASA3;TPRY34;CEBR6;TASA4;CSNA3;FRAS3;E2NP34;CTKA4;GEOO34,,,0.052807600077680296,0.052807600077680296,0.052807600077680296,0.0,0,0.0,2,0,0.0
B,0,2020-12-08,2020-12-07,2020-12-17,2020-12-16,TRAIN,7,10,0,0.0,M1RN34;CEBR3;CEBR6;TASA3;TPRY34;T2TD34;TASA4;FRAS3;CSNA3;GEOO34,M1RN34;CEBR3;CEBR6;TASA3;TPRY34;T2TD34;TASA4;FRAS3;CSNA3;GEOO34,,,-0.03214374498931772,-0.03214374498931772,-0.03214374498931772,0.0,0,0.0,0,0,
B,0,2020-12-17,2020-12-16,2020-12-30,2020-12-29,TRAIN,7,10,1,0.1,E2NP34;CEBR6;T2TD34;FRAS3;UNIP6;TPIS3;CRPG5;CRPG6;TPRY34;M1RN34,E2NP34;CEBR6;T2TD34;FRAS3;UNIP6;TPIS3;CRPG5;TPRY34;M1RN34;SANB3,CRPG6,SANB3,-0.015158165433970364,-0.020043459771555375,-0.020093459771555376,5e-05,0,0.0,0,0,
B,0,2020-12-30,2020-12-29,2021-01-12,2021-01-11,TRAIN,7,10,0,0.0,CSNA3;CRPG5;FRAS3;UNIP6;BRAV3;INBR32;CRPG6;E2NP34;LIGT3;EMAE4,CSNA3;CRPG5;FRAS3;UNIP6;BRAV3;INBR32;CRPG6;E2NP34;LIGT3;EMAE4,,,0.11389683295567707,0.11389683295567707,0.11389683295567707,0.0,0,0.0,1,0,0.0
B,0,2021-01-12,2021-01-11,2021-01-21,2021-01-20,TRAIN,7,10,1,0.1,CRPG6;CRPG5;UNIP6;SEQL3;CSNA3;FRAS3;P2LT34;TPRY34;INBR32;PRIO3,CRPG5;UNIP6;SEQL3;CSNA3;FRAS3;P2LT34;TPRY34;INBR32;PRIO3;WLMM4,CRPG6,WLMM4,0.016645227390854195,-0.012741838419712442,-0.012791838419712442,5e-05,0,0.0,0,0,
B,0,2021-01-21,2021-01-20,2021-02-02,2021-02-01,TRAIN,7,10,0,0.0,CRPG6;SEQL3;DASA3;CRPG5;INBR32;TASA3;P2LT34;D1VN34;OXYP34;FRAS3,CRPG6;SEQL3;DASA3;CRPG5;INBR32;TASA3;P2LT34;D1VN34;OXYP34;FRAS3,,,-0.021228216105194715,-0.021228216105194715,-0.021228216105194715,0.0,0,0.0,1,0,0.0
B,0,2021-02-02,2021-02-01,2021-02-11,2021-02-10,TRAIN,7,10,2,0.2,DASA3;SEQL3;TASA3;CRPG6;P2LT34;CRPG5;INBR32;W1BD34;RSID3;PRIO3,DASA3;SEQL3;TASA3;P2LT34;CRPG5;INBR32;RSID3;PRIO3;TASA4;FRAS3,CRPG6;W1BD34,FRAS3;TASA4,0.028353443043148612,0.02909831133582161,0.02899831133582161,0.0001,0,0.0,0,0,
B,0,2021-02-11,2021-02-10,2021-02-24,2021-02-23,TRAIN,7,10,0,0.0,CASH3;INBR32;CRPG6;W1BD34;DASA3;SEQL3;TASA3;CRPG5;PRIO3;BRAV3,CASH3;INBR32;CRPG6;W1BD34;DASA3;SEQL3;TASA3;CRPG5;PRIO3;BRAV3,,,0.05013740643566833,0.05013740643566833,0.05013740643566833,0.0,0,0.0,1,0,0.0
B,0,2021-02-24,2021-02-23,2021-03-05,2021-03-04,TRAIN,7,10,1,0.1,INBR32;W1BD34;PRIO3;CASH3;CRPG6;CRPG5;TASA3;ENJU3;ROMI3;BRAV3,INBR32;PRIO3;CASH3;CRPG6;CRPG5;TASA3;ENJU3;ROMI3;BRAV3;FRAS3,W1BD34,FRAS3,0.007890427872221849,-0.014574452749810085,-0.014624452749810085,5e-05,0,0.0,0,0,
B,0,2021-03-05,2021-03-04,2021-03-16,2021-03-15,TRAIN,7,10,0,0.0,W1BD34;CASH3;INBR32;CRPG6;DASA3;ROMI3;CRPG5;F1AN34;PRIO3;BRAV3,W1BD34;CASH3;INBR32;CRPG6;DASA3;ROMI3;CRPG5;F1AN34;PRIO3;BRAV3,,,0.03619703273825803,0.03619703273825803,0.03619703273825803,0.0,0,0.0,1,0,0.0
B,0,2021-03-16,2021-03-15,2021-03-25,2021-03-24,TRAIN,7,10,2,0.2,W1BD34;CRPG6;CRPG5;F1AN34;CASH3;ROMI3;TPRY34;INBR32;GSGI34;DEEC34,W1BD34;F1AN34;CASH3;ROMI3;TPRY34;INBR32;GSGI34;DEEC34;F1TN34;N1WS34,CRPG5;CRPG6,F1TN34;N1WS34,-0.06030427094654055,-0.08466047639941378,-0.08476047639941378,0.0001,0,0.0,0,0,
B,0,2021-03-25,2021-03-24,2021-04-06,2021-04-05,TRAIN,7,10,1,0.1,W1BD34;CRPG6;CRPG5;N1WS34;SLCE3;FESA4;ROMI3;BRKM5;H1IG34;F1AN34,CRPG6;CRPG5;N1WS34;SLCE3;FESA4;ROMI3;BRKM5;H1IG34;F1AN34;DASA3,W1BD34,DASA3,0.016394038253434873,0.05048877958285138,0.05043877958285138,5e-05,0,0.0,2,0,0.0
B,0,2021-04-06,2021-04-05,2021-04-15,2021-04-14,TRAIN,7,10,0,0.0,BRKM5;CRPG6;FESA4;SLCE3;PCAR3;CRPG5;N1WS34;A1MT34;N1UE34;I1VZ34,BRKM5;CRPG6;FESA4;SLCE3;PCAR3;CRPG5;N1WS34;A1MT34;N1UE34;I1VZ34,,,0.03194239794714758,0.03194239794714758,0.03194239794714758,0.0,0,0.0,1,0,0.0
B,0,2021-04-15,2021-04-14,2021-04-27,2021-04-26,TRAIN,7,10,2,0.2,PCAR3;BRKM5;POSI3;BRKM3;N1WS34;FESA4;EMBJ3;CEBR6;CEBR5;ENMT3,PCAR3;BRKM5;BRKM3;N1WS34;FESA4;EMBJ3;CEBR6;ENMT3;SLCE3;C1DW34,CEBR5;POSI3,C1DW34;SLCE3,0.05436858856491252,0.040198502725159145,0.04009850272515914,0.0001,0,0.0,2,1,0.5
B,0,2021-04-27,2021-04-26,2021-05-06,2021-05-05,TRAIN,7,10,0,0.0,BRKM5;POSI3;BRKM3;PMAM3;PCAR3;ROMI3;EMBJ3;FESA4;MNPR3;CEBR5,BRKM5;POSI3;BRKM3;PMAM3;PCAR3;ROMI3;EMBJ3;FESA4;MNPR3;CEBR5,,,-0.020756951448012272,-0.020756951448012272,-0.020756951448012272,0.0,0,0.0,4,0,0.0
B,0,2021-05-06,2021-05-05,2021-05-17,2021-05-14,TRAIN,7,10,1,0.1,BRKM3;BRKM5;N1UE34;POSI3;FESA4;CEBR3;PCAR3;USIM5;CEBR6;CEBR5,BRKM3;BRKM5;N1UE34;POSI3;FESA4;CEBR3;PCAR3;USIM5;CEBR6;ENMT3,CEBR5,ENMT3,-0.06367167612749597,-0.04106934661440199,-0.04111934661440199,5e-05,0,0.0,0,0,
B,0,2021-05-17,2021-05-14,2021-05-26,2021-05-25,TRAIN,7,10,3,0.3,PATI3;PLAS3;N1UE34;POSI3;ENMT3;BRKM5;BRKM3;SHOW3;FESA4;GOAU3,PLAS3;N1UE34;POSI3;BRKM5;BRKM3;SHOW3;FESA4;UNIP3;MNPR3;CRPG5,ENMT3;GOAU3;PATI3,CRPG5;MNPR3;UNIP3,-0.025623416614673933,-0.003513754273965962,-0.003663754273965962,0.00015000000000000001,1,0.3333333333333333,0,0,
B,0,2021-05-26,2021-05-25,2021-06-07,2021-06-04,TRAIN,7,10,0,0.0,PLAS3;PATI3;POSI3;ENMT3;MNPR3;MNDL3;MGEL4;UNIP6;UNIP5;BRKM3,PLAS3;PATI3;POSI3;ENMT3;MNPR3;MNDL3;MGEL4;UNIP6;UNIP5;BRKM3,,,0.14953202163458718,0.14953202163458718,0.14953202163458718,0.0,0,0.0,2,0,0.0
B,0,2021-06-07,2021-06-04,2021-06-16,2021-06-15,TRAIN,7,10,2,0.2,POSI3;MNPR3;PLAS3;PATI3;AZEV4;MGEL4;BRKM3;UNIP6;ENMT3;BRKM5,POSI3;PLAS3;PATI3;MGEL4;BRKM3;UNIP6;ENMT3;BRKM5;UNIP5;WIZC3,AZEV4;MNPR3,UNIP5;WIZC3,-0.07573848976687744,-0.0434031275952902,-0.0435031275952902,0.0001,1,0.5,0,0,
B,0,2021-06-16,2021-06-15,2021-06-25,2021-06-24,TRAIN,7,10,2,0.2,PLAS3;MNDL3;MNPR3;PATI3;POSI3;UNIP3;SHOW3;WIZC3;BPAC3;BRKM3,PLAS3;MNDL3;MNPR3;PATI3;POSI3;UNIP3;BPAC3;BRKM3;CRPG5;RSUL4,SHOW3;WIZC3,CRPG5;RSUL4,0.0009985239128637584,-0.01838667935653748,-0.01848667935653748,0.0001,0,0.0,2,0,0.0
B,0,2021-06-25,2021-06-24,2021-07-06,2021-07-05,TRAIN,7,10,0,0.0,PLAS3;MNDL3;WIZC3;PATI3;MGEL4;CASH3;SHOW3;UNIP3;RSUL4;POSI3,PLAS3;MNDL3;WIZC3;PATI3;MGEL4;CASH3;SHOW3;UNIP3;RSUL4;POSI3,,,-0.012399693903805662,-0.012399693903805662,-0.012399693903805662,0.0,0,0.0,1,0,0.0
B,0,2021-07-06,2021-07-05,2021-07-16,2021-07-15,TRAIN,7,10,1,0.1,PLAS3;MNDL3;MGEL4;RSUL4;PATI3;VAMO3;WIZC3;PTBL3;CRPG5;BPAC3,PLAS3;MNDL3;MGEL4;RSUL4;PATI3;VAMO3;WIZC3;PTBL3;CRPG5;CRPG6,BPAC3,CRPG6,0.02717277802140129,0.04559750492929017,0.04554750492929017,5e-05,0,0.0,2,0,0.0
B,0,2021-07-16,2021-07-15,2021-07-27,2021-07-26,TRAIN,7,10,1,0.1,MGEL4;MNDL3;RSUL4;CRPG6;CRPG5;WIZC3;VAMO3;PATI3;SIMH3;ALLD3,MGEL4;MNDL3;RSUL4;CRPG6;CRPG5;WIZC3;VAMO3;PATI3;SIMH3;CASH3,ALLD3,CASH3,0.030869396118207736,0.058534671004565886,0.058484671004565884,5e-05,1,1.0,0,0,
B,0,2021-07-27,2021-07-26,2021-08-05,2021-08-04,TRAIN,7,10,1,0.1,RSUL4;MGEL4;CASH3;MNDL3;VAMO3;CRPG6;SIMH3;CRPG5;PLAS3;M1RN34,MGEL4;CASH3;MNDL3;VAMO3;CRPG6;SIMH3;CRPG5;PLAS3;M1RN34;ENMT3,RSUL4,ENMT3,0.027063827513910434,-0.0021276661831985217,-0.002177666183198522,5e-05,0,0.0,0,0,
B,0,2021-08-05,2021-08-04,2021-08-16,2021-08-13,TRAIN,7,10,1,0.1,RSUL4;M1RN34;MNDL3;CRPG6;CRPG5;D1DG34;MGEL4;VAMO3;A1MD34;SIMH3,RSUL4;M1RN34;MNDL3;CRPG6;CRPG5;D1DG34;MGEL4;VAMO3;SIMH3;GGPS3,A1MD34,GGPS3,0.005447319951759127,0.013359578975554603,0.013309578975554603,5e-05,0,0.0,1,0,0.0
B,0,2021-08-16,2021-08-13,2021-08-25,2021-08-24,TRAIN,7,10,3,0.3,RSUL4;M1RN34;CRPG6;D1DG34;F1TN34;CRPG5;M2PR34;MGEL4;CASH3;D1EX34,RSUL4;CRPG6;D1DG34;F1TN34;M2PR34;MGEL4;D1EX34;M1SC34;R1MD34;A1LB34,CASH3;CRPG5;M1RN34,A1LB34;M1SC34;R1MD34,-0.06938499526866523,-0.028200771995143186,-0.028350771995143187,0.00015000000000000001,0,0.0,2,0,0.0
B,0,2021-08-25,2021-08-24,2021-09-03,2021-09-02,TRAIN,7,10,0,0.0,RSUL4;M1RN34;M2PR34;CRPG6;D1DG34;P1YC34;C1MG34;D1EX34;R1MD34;FRAS3,RSUL4;M1RN34;M2PR34;CRPG6;D1DG34;P1YC34;C1MG34;D1EX34;R1MD34;FRAS3,,,-0.010334894027324206,-0.010334894027324206,-0.010334894027324206,0.0,0,0.0,1,0,0.0
B,0,2021-09-03,2021-09-02,2021-09-15,2021-09-14,TRAIN,7,10,1,0.1,RSUL4;P1YC34;N1OW34;M1SC34;M2PR34;D1DG34;R1MD34;C1MG34;DHER34;F1TN34,RSUL4;P1YC34;N1OW34;M1SC34;M2PR34;D1DG34;R1MD34;DHER34;F1TN34;M1RN34,C1MG34,M1RN34,-0.018661415340374347,-0.009090321894896456,-0.009140321894896455,5e-05,0,0.0,0,0,
B,0,2021-09-15,2021-09-14,2021-09-24,2021-09-23,TRAIN,7,10,0,0.0,RSUL4;M1RN34;M2PR34;P1YC34;M1SC34;DHER34;D1DG34;C1MG34;C1DN34;A1LB34,RSUL4;M1RN34;M2PR34;P1YC34;M1SC34;DHER34;D1DG34;C1MG34;C1DN34;A1LB34,,,0.044158795886731765,0.044158795886731765,0.044158795886731765,0.0,0,0.0,0,0,
B,0,2021-09-24,2021-09-23,2021-10-05,2021-10-04,TRAIN,7,10,1,0.1,RSUL4;M1RN34;M2PR34;P1YC34;G1AR34;D1DG34;M1SC34;A1LB34;DHER34;C1MG34,RSUL4;M1RN34;M2PR34;G1AR34;D1DG34;M1SC34;A1LB34;DHER34;C1MG34;V1RS34,P1YC34,V1RS34,-0.077702738550168,-0.0793739579744838,-0.07942395797448379,5e-05,0,0.0,0,0,
B,0,2021-10-05,2021-10-04,2021-10-15,2021-10-14,TRAIN,7,10,2,0.2,RSUL4;ENMT3;P1YC34;Q1UA34;CGRA4;D1VN34;A1ON34;CGRA3;M2PR34;C1BR34,ENMT3;P1YC34;Q1UA34;CGRA4;D1VN34;A1ON34;CGRA3;C1BR34;V1RS34;MOSC34,M2PR34;RSUL4,MOSC34;V1RS34,0.0395940013657496,0.05469843320322846,0.05459843320322846,0.0001,0,0.0,0,0,
B,0,2021-10-15,2021-10-14,2021-10-26,2021-10-25,TRAIN,7,10,3,0.3,P1YC34;A1ON34;D1VN34;PTNT3;D1DG34;MOSC34;COPH34;RSUL4;M2PR34;CGRA4,P1YC34;A1ON34;D1VN34;MOSC34;COPH34;RSUL4;M2PR34;C1BR34;TSLA34;Q1UA34,CGRA4;D1DG34;PTNT3,C1BR34;Q1UA34;TSLA34,-0.0003677917574033268,0.06897930399499251,0.06882930399499251,0.00015000000000000001,1,0.3333333333333333,0,0,
B,0,2021-10-26,2021-10-25,2021-11-05,2021-11-04,TRAIN,7,10,1,0.1,TSLA34;D1VN34;P1YC34;COPH34;MOSC34;Q1UA34;D1DG34;A1ON34;M2PR34;A1PA34,D1VN34;P1YC34;COPH34;MOSC34;Q1UA34;D1DG34;A1ON34;M2PR34;A1PA34;AIGB34,TSLA34,AIGB34,-0.004059050880948339,-0.021047844846583424,-0.021097844846583426,5e-05,0,0.0,1,0,0.0
B,0,2021-11-05,2021-11-04,2021-11-17,2021-11-16,TRAIN,7,10,1,0.1,TSLA34;D1VN34;A1PA34;O1DF34;NVDC34;FDMO34;COPH34;LAND3;F1AN34;L1YV34,TSLA34;D1VN34;A1PA34;O1DF34;FDMO34;COPH34;LAND3;F1AN34;L1YV34;AIGB34,NVDC34,AIGB34,-0.02063578557363469,-0.027420163332911945,-0.027470163332911947,5e-05,0,0.0,1,0,0.0
B,0,2021-11-17,2021-11-16,2021-11-26,2021-11-25,TRAIN,7,10,0,0.0,A1PA34;D1VN34;LAND3;NVDC34;F1AN34;FDMO34;TSLA34;C1FI34;D1DG34;L1YV34,A1PA34;D1VN34;LAND3;NVDC34;F1AN34;FDMO34;TSLA34;C1FI34;D1DG34;L1YV34,,,0.025571127397955796,0.025571127397955796,0.025571127397955796,0.0,0,0.0,1,0,0.0
B,0,2021-11-26,2021-11-25,2021-12-07,2021-12-06,TRAIN,7,10,0,0.0,FDMO34;TSLA34;F1AN34;D1VN34;C1FI34;A1MD34;NVDC34;A1PA34;HOME34;O2NS34,FDMO34;TSLA34;F1AN34;D1VN34;C1FI34;A1MD34;NVDC34;A1PA34;HOME34;O2NS34,,,-0.04781471316548456,-0.04781471316548456,-0.04781471316548456,0.0,0,0.0,2,0,0.0
B,0,2021-12-07,2021-12-06,2021-12-16,2021-12-15,TRAIN,7,10,0,0.0,FDMO34;HOME34;D1VN34;F1AN34;LOWC34;DLTR34;AZOI34;COPH34;O2NS34;CHVX34,FDMO34;HOME34;D1VN34;F1AN34;LOWC34;DLTR34;AZOI34;COPH34;O2NS34;CHVX34,,,0.011889948147512906,0.011889948147512906,0.011889948147512906,0.0,0,0.0,0,0,
B,0,2021-12-16,2021-12-15,2021-12-28,2021-12-27,TRAIN,7,10,2,0.2,FDMO34;DLTR34;A1NE34;C1NC34;LOWC34;AZOI34;QCOM34;G1WW34;P1LD34;HOME34,DLTR34;A1NE34;C1NC34;AZOI34;QCOM34;G1WW34;P1LD34;HOME34;ABBV34;UPAC34,FDMO34;LOWC34,ABBV34;UPAC34,-0.0011799431896325646,0.0008403371389811608,0.0007403371389811608,0.0001,0,0.0,0,0,
