date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_range_9_11,ret_cdi,variant,buffer_k,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,out_of_target_band,n_rebalance_sells_cum,n_concentration_trims_cum
2022-06-21,363635.1385812837,363635.1385812837,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,982,0,0,1025,821
2022-06-22,363813.4543441898,363813.4543441898,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,983,0,0,1025,821
2022-06-23,363991.8575477966,363991.8575477966,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,984,0,0,1025,821
2022-06-24,364170.3482349824,364170.3482349824,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,985,0,0,1025,821
2022-06-27,364348.9264486464,364348.9264486464,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,986,0,0,1025,821
2022-06-28,364527.592231709,364527.592231709,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,987,0,0,1025,821
2022-06-29,364706.3456271117,364706.3456271117,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,988,0,0,1025,821
2022-06-30,364885.1866778169,364885.1866778169,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,989,0,0,1025,821
2022-07-01,365064.1154268081,365064.1154268081,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,990,0,0,1025,821
2022-07-04,365243.1319170899,365243.1319170899,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,991,0,0,1025,821
2022-07-05,365422.2361916881,365422.2361916881,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,992,0,0,1025,821
2022-07-06,365601.4282936495,365601.4282936495,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,993,0,0,1025,821
2022-07-07,365780.7082660418,365780.7082660418,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,994,0,0,1025,821
2022-07-08,365960.07615195424,365960.07615195424,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,995,0,0,1025,821
2022-07-11,366139.5319944969,366139.5319944969,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,996,0,0,1025,821
2022-07-12,366319.075836801,366319.075836801,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,997,0,0,1025,821
2022-07-13,366498.7077220192,366498.7077220192,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,998,0,0,1025,821
2022-07-14,366678.42769332486,366678.42769332486,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,999,0,0,1025,821
2022-07-15,366858.2357939128,366858.2357939128,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1000,0,0,1025,821
2022-07-18,367038.1320669992,367038.1320669992,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1001,0,0,1025,821
2022-07-19,367218.11655582086,367218.11655582086,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1002,0,0,1025,821
2022-07-20,367398.1893036364,367398.1893036364,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1003,0,0,1025,821
2022-07-21,367578.35035372525,367578.35035372525,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1004,0,0,1025,821
2022-07-22,367758.5997493882,367758.5997493882,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1005,0,0,1025,821
2022-07-25,367938.93753394735,367938.93753394735,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1006,0,0,1025,821
2022-07-26,368119.3637507459,368119.3637507459,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1007,0,0,1025,821
2022-07-27,368299.8784431484,368299.8784431484,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1008,0,0,1025,821
2022-07-28,368480.4816545406,368480.4816545406,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1009,0,0,1025,821
2022-07-29,368661.1734283295,368661.1734283295,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1010,0,0,1025,821
2022-08-01,368841.9538079436,368841.9538079436,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1011,0,0,1025,821
2022-08-02,369022.8228368324,369022.8228368324,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1012,0,0,1025,821
2022-08-03,369203.78055846697,369203.78055846697,0.0,1,0,0.0,0,0.00049037,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1013,0,0,1025,821
2022-08-04,369391.291774537,369391.291774537,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1014,0,0,1025,821
2022-08-05,369578.8982238034,369578.8982238034,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1015,0,0,1025,821
2022-08-08,369766.5999546333,369766.5999546333,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1016,0,0,1025,821
2022-08-09,369954.3970154183,369954.3970154183,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1017,0,0,1025,821
2022-08-10,370142.28945457446,370142.28945457446,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1018,0,0,1025,821
2022-08-11,370330.27732054266,370330.27732054266,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1019,0,0,1025,821
2022-08-12,370518.3606617882,370518.3606617882,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1020,0,0,1025,821
2022-08-15,370706.5395268011,370706.5395268011,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1021,0,0,1025,821
2022-08-16,370894.813964096,370894.813964096,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1022,0,0,1025,821
2022-08-17,371083.18402221205,371083.18402221205,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1023,0,0,1025,821
2022-08-18,371271.64974971325,371271.64974971325,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1024,0,0,1025,821
2022-08-19,371460.21119518817,371460.21119518817,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1025,0,0,1025,821
2022-08-22,371648.86840725,371648.86840725,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1026,0,0,1025,821
2022-08-23,371837.6214345367,371837.6214345367,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1027,0,0,1025,821
2022-08-24,372026.4703257108,372026.4703257108,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1028,0,0,1025,821
2022-08-25,372215.4151294599,372215.4151294599,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1029,0,0,1025,821
2022-08-26,372404.4558944958,372404.4558944958,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1030,0,0,1025,821
2022-08-29,372593.5926695555,372593.5926695555,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1031,0,0,1025,821
2022-08-30,372782.8255034005,372782.8255034005,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1032,0,0,1025,821
2022-08-31,372972.1544448172,372972.1544448172,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1033,0,0,1025,821
2022-09-01,373161.5795426167,373161.5795426167,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1034,0,0,1025,821
2022-09-02,373351.1008456348,373351.1008456348,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1035,0,0,1025,821
2022-09-05,373540.7184027322,373540.7184027322,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1036,0,0,1025,821
2022-09-06,373730.4322627946,373730.4322627946,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1037,0,0,1025,821
2022-09-08,373920.2424747322,373920.2424747322,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1038,0,0,1025,821
2022-09-09,374110.1490874802,374110.1490874802,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1039,0,0,1025,821
2022-09-12,374300.1521499988,374300.1521499988,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1040,0,0,1025,821
2022-09-13,374490.2517112728,374490.2517112728,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1041,0,0,1025,821
2022-09-14,374680.4478203119,374680.4478203119,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1042,0,0,1025,821
2022-09-15,374870.74052615085,374870.74052615085,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1043,0,0,1025,821
2022-09-16,375061.1298778493,375061.1298778493,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1044,0,0,1025,821
2022-09-19,375251.61592449166,375251.61592449166,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1045,0,0,1025,821
2022-09-20,375442.1987151874,375442.1987151874,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1046,0,0,1025,821
2022-09-21,375632.8782990709,375632.8782990709,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1047,0,0,1025,821
2022-09-22,375823.6547253014,375823.6547253014,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1048,0,0,1025,821
2022-09-23,376014.5280430633,376014.5280430633,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1049,0,0,1025,821
2022-09-26,376205.4983015658,376205.4983015658,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1050,0,0,1025,821
2022-09-27,376396.5655500433,376396.5655500433,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1051,0,0,1025,821
2022-09-28,376587.7298377548,376587.7298377548,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1052,0,0,1025,821
2022-09-29,376778.9912139848,376778.9912139848,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1053,0,0,1025,821
2022-09-30,376970.34972804255,376970.34972804255,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1054,0,0,1025,821
2022-10-03,377161.80542926246,377161.80542926246,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1055,0,0,1025,821
2022-10-04,377353.3583670039,377353.3583670039,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1056,0,0,1025,821
2022-10-05,377545.00859065127,377545.00859065127,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1057,0,0,1025,821
2022-10-06,377736.7561496143,377736.7561496143,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1058,0,0,1025,821
2022-10-07,377928.6010933276,377928.6010933276,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1059,0,0,1025,821
2022-10-10,378120.54347125086,378120.54347125086,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1060,0,0,1025,821
2022-10-11,378312.58333286905,378312.58333286905,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1061,0,0,1025,821
2022-10-13,378504.7207276921,378504.7207276921,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1062,0,0,1025,821
2022-10-14,378696.9557052553,378696.9557052553,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1063,0,0,1025,821
2022-10-17,378889.2883151189,378889.2883151189,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1064,0,0,1025,821
2022-10-18,379081.7186068684,379081.7186068684,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1065,0,0,1025,821
2022-10-19,379274.2466301144,379274.2466301144,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1066,0,0,1025,821
2022-10-20,379466.872434493,379466.872434493,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1067,0,0,1025,821
2022-10-21,379659.596069665,379659.596069665,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1068,0,0,1025,821
2022-10-24,379852.4175853169,379852.4175853169,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1069,0,0,1025,821
2022-10-25,380045.3370311602,380045.3370311602,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1070,0,0,1025,821
2022-10-26,380238.3544569316,380238.3544569316,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1071,0,0,1025,821
2022-10-27,380431.4699123932,380431.4699123932,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1072,0,0,1025,821
2022-10-28,380624.6834473323,380624.6834473323,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1073,0,0,1025,821
2022-10-31,380817.9951115616,380817.9951115616,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1074,0,0,1025,821
2022-11-01,381011.4049549188,381011.4049549188,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1075,0,0,1025,821
2022-11-03,381204.9130272673,381204.9130272673,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1076,0,0,1025,821
2022-11-04,381398.5193784957,381398.5193784957,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1077,0,0,1025,821
2022-11-07,381592.2240585176,381592.2240585176,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1078,0,0,1025,821
2022-11-08,381786.0271172724,381786.0271172724,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1079,0,0,1025,821
2022-11-09,381979.9286047248,381979.9286047248,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1080,0,0,1025,821
2022-11-10,382173.92857086455,382173.92857086455,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1081,0,0,1025,821
2022-11-11,382368.0270657072,382368.0270657072,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1082,0,0,1025,821
2022-11-14,382562.2241392933,382562.2241392933,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1083,0,0,1025,821
2022-11-16,382756.5198416891,382756.5198416891,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1084,0,0,1025,821
2022-11-17,382950.9142229863,382950.9142229863,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1085,0,0,1025,821
2022-11-18,383145.4073333019,383145.4073333019,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1086,0,0,1025,821
2022-11-21,383339.9992227784,383339.9992227784,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1087,0,0,1025,821
2022-11-22,383534.6899415836,383534.6899415836,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1088,0,0,1025,821
2022-11-23,383729.4795399112,383729.4795399112,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1089,0,0,1025,821
2022-11-24,383924.3680679799,383924.3680679799,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1090,0,0,1025,821
2022-11-25,384119.3555760342,384119.3555760342,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1091,0,0,1025,821
2022-11-28,384314.4421143442,384314.4421143442,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1092,0,0,1025,821
2022-11-29,384509.62773320527,384509.62773320527,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1093,0,0,1025,821
2022-11-30,384704.9124829384,384704.9124829384,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1094,0,0,1025,821
2022-12-01,384900.2964138903,384900.2964138903,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1095,0,0,1025,821
2022-12-02,385095.77957643295,385095.77957643295,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1096,0,0,1025,821
2022-12-05,385291.3620209642,385291.3620209642,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1097,0,0,1025,821
2022-12-06,385487.0437979074,385487.0437979074,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1098,0,0,1025,821
2022-12-07,385682.8249577115,385682.8249577115,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1099,0,0,1025,821
2022-12-08,385878.705550851,385878.705550851,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1100,0,0,1025,821
2022-12-09,386074.6856278262,386074.6856278262,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1101,0,0,1025,821
2022-12-12,386270.7652391629,386270.7652391629,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1102,0,0,1025,821
2022-12-13,386466.9444354125,386466.9444354125,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1103,0,0,1025,821
2022-12-14,386663.2232671524,386663.2232671524,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1104,0,0,1025,821
2022-12-15,386859.6017849853,386859.6017849853,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1105,0,0,1025,821
2022-12-16,387056.0800395399,387056.0800395399,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1106,0,0,1025,821
2022-12-19,387252.6580814704,387252.6580814704,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1107,0,0,1025,821
2022-12-20,387449.3359614568,387449.3359614568,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1108,0,0,1025,821
2022-12-21,387646.1137302049,387646.1137302049,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1109,0,0,1025,821
2022-12-22,387842.9914384462,387842.9914384462,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1110,0,0,1025,821
2022-12-23,388039.969136938,388039.969136938,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1111,0,0,1025,821
2022-12-26,388237.0468764633,388237.0468764633,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1112,0,0,1025,821
2022-12-27,388434.2247078309,388434.2247078309,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1113,0,0,1025,821
2022-12-28,388631.50268187554,388631.50268187554,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1114,0,0,1025,821
2022-12-29,388828.8808494576,388828.8808494576,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1115,0,0,1025,821
2023-01-02,389026.35926146345,389026.35926146345,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1116,0,0,1025,821
2023-01-03,389223.9379688052,389223.9379688052,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1117,0,0,1025,821
2023-01-04,389421.6170224208,389421.6170224208,0.0,1,0,0.0,0,0.00050788,C01,15,1,34,19,84,1,129,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1118,0,0,1025,821
